"","UserID","AGE","FOAvgStake","LAAvgStake","FOAvgTotalWinnings","LAAvgTotalWinnings","FOTotalActiveDays","LATotalActiveDays","Gender","Recency_bet_sportsFO","Recency_bet_sportsLA","Continent"
"10569",1345078,26,10,0,0,0,4,0,"Male",230,0,"Europe"
"10570",1345079,21,1.13869918699187,1.265,0.746747967479675,1.8455,228,6,"Male",6,227,"Europe"
"10571",1345080,24,2.02890173410405,1.19318181818182,1.73341040462428,1.34409090909091,214,143,"Male",20,91,"Europe"
"10572",1345081,21,18.8338119047619,6.80571290322581,18.2123,5.88096451612903,215,147,"Male",12,48,"Europe"
"10573",1345084,38,7.16666666666667,5.625,6.28333333333333,4.125,204,37,"Male",28,54,"Europe"
"10574",1345085,24,2.27809107142857,0,0.120669642857143,0,221,0,"Male",13,0,"Europe"
"10575",1345087,29,1.97076923076923,5,1.48038461538462,10.5,46,0,"Male",179,221,"Europe"
"10576",1345088,20,16.2941176470588,0,16.5952941176471,0,77,0,"Male",157,0,"Europe"
"10577",1345089,33,2.79038095238095,3.13382687927107,2.59938095238095,2.91084282460137,220,208,"Male",14,13,"Europe"
"10578",1345090,40,44.7931034482759,0,37.5279310344828,0,84,0,"Male",150,0,"Europe"
"10579",1345091,24,2.81592592592593,2.925,2.9437037037037,2.1375,44,20,"Male",190,210,"Europe"
"10580",1345094,19,1.740625,0,0.803125,0,26,0,"Male",202,0,"Europe"
"10581",1345096,27,11.716062992126,17.9985714285714,12.4113385826772,15.3342857142857,50,34,"Male",184,197,"Europe"
"10582",1345099,27,1.25806451612903,0,0.512258064516129,0,145,0,"Male",2,0,"Europe"
"10583",1345102,30,1.68448275862069,1,2.05,0,11,0,"Female",185,196,"Europe"
"10584",1345104,33,6.08456153846154,5.25177142857143,26.6741076923077,4.97154642857143,10,9,"Female",224,225,"Asia"
"10585",1345105,23,11.4423076923077,0,13.4230769230769,0,42,0,"Male",182,0,"Europe"
"10586",1345106,23,5.34521327014218,2.9093023255814,5.01511848341232,2.78488372093023,217,169,"Male",14,13,"Europe"
"10587",1345107,31,12.1128947368421,5,9.44184210526316,3.25,62,35,"Male",165,188,"Europe"
"10588",1345111,26,0.59149560117302,0,0.49425219941349,0,128,0,"Male",104,0,"Europe"
"10589",1345112,27,1.30774436090226,1.25,1.35473684210526,0.769230769230769,101,35,"Male",133,146,"Europe"
"10590",1345116,21,12.3921428571429,0,8.82071428571429,0,2,0,"Male",229,0,"Europe"
"10591",1345118,71,73.8181818181818,0,37.5,0,5,0,"Male",210,0,"Europe"
"10592",1345121,24,0.809204545454545,1.23625,0.406590909090909,1.362,226,225,"Male",1,6,"Europe"
"10593",1345122,24,1.22757575757576,1.78571428571429,0.397979797979798,0.804285714285714,230,1,"Male",2,6,"Europe"
"10594",1345123,20,1.58220779220779,1,1.17961038961039,0,61,8,"Male",171,205,"Europe"
"10595",1345129,72,6.74107784431138,5.025,7.10586826347305,0.7,73,44,"Male",146,155,"Europe"
"10596",1345130,27,5.81263846153846,0,0,0,213,0,"Male",21,0,"Europe"
"10597",1345132,45,2.14285714285714,0,0,0,10,0,"Female",221,0,"Europe"
"10598",1345133,26,6.25,5,0,0,11,0,"Male",217,217,"Europe"
"10599",1345134,26,3.5805619047619,0,0.345604761904762,0,231,0,"Male",3,0,"Europe"
"10600",1345138,38,4.78746987951807,7.70290322580645,4.27339357429719,6.82315249266862,227,232,"Male",7,2,"Europe"
"10601",1345139,45,1.42975903614458,0.953207547169811,1.37301204819277,0.843773584905661,55,54,"Male",172,173,"Europe"
"10602",1345141,26,7.26458333333333,0,7.56458333333333,0,216,0,"Male",18,0,"Europe"
"10603",1345142,25,10,26.4395454545455,11.1428571428571,31.4572727272727,0,15,"Male",223,219,"Europe"
"10604",1345144,23,6.36285714285714,10.0288461538462,7.72746031746032,8.64538461538462,187,182,"Male",47,52,"Europe"
"10605",1345147,27,1.35701754385965,0.8,0.858771929824561,0,60,42,"Male",174,192,"Europe"
"10606",1345149,29,1.42665271966527,3.40857142857143,0.794267782426778,0.428571428571429,37,2,"Male",182,214,"Europe"
"10607",1345150,35,48.9379166666667,0,46.9129166666667,0,31,0,"Male",203,0,"Europe"
"10608",1345151,29,1.33245601131542,3.15270384615385,1.09005643564356,4.69397692307692,231,36,"Male",1,195,"Europe"
"10609",1345152,22,0.563779527559055,0.517391304347826,0.162204724409449,0.452173913043478,127,127,"Male",1,1,"Europe"
"10610",1345154,27,2.9932098265896,3.02464492753623,1.80701849710983,2.37554057971014,231,228,"Male",1,2,"Europe"
"10611",1345155,19,0.629430894308943,0.586296296296296,0.406829268292683,0.629444444444444,229,183,"Male",2,47,"Europe"
"10612",1345156,30,8.178,7.93046875,7.934,6.71859375,12,12,"Female",147,147,"Europe"
"10613",1345157,42,5.11784615384615,0,4.67371025641026,0,14,0,"Male",217,0,"Asia"
"10614",1345158,25,5,0,0,0,99,0,"Male",133,0,"Europe"
"10615",1345161,25,6.72076923076923,0,10.2592307692308,0,106,0,"Male",128,0,"Europe"
"10616",1345164,19,7.90317073170732,3.74361904761905,6.24060975609756,3.15795238095238,199,199,"Male",35,35,"Europe"
"10617",1345166,23,3.33333333333333,10,0,0,5,0,"Male",214,219,"Europe"
"10618",1345167,21,4.99533333333333,5.12777777777778,1.94,4.66444444444445,7,7,"Female",225,225,"Europe"
"10619",1345169,36,9.5463768115942,5.38757575757576,9.29260869565218,4.01424242424242,115,147,"Male",119,81,"Europe"
"10620",1345170,33,11.2001,0,8.06406666666667,0,1,0,"Male",233,0,"Europe"
"10621",1345172,23,11.1082266666667,12.96115,4.55687333333333,12.889125,153,3,"Male",81,231,"Europe"
"10622",1345174,22,12.6534090909091,0,13.1393181818182,0,198,0,"Male",35,0,"Europe"
"10623",1345175,39,6.44791666666667,3.476875,1.73958333333333,0.539375,58,2,"Male",167,225,"Europe"
"10624",1345176,23,2.05913978494624,0,0,0,69,0,"Female",163,0,"Europe"
"10625",1345177,46,3,0,0,0,9,0,"Male",216,0,"Europe"
"10626",1345178,62,15.7142857142857,0,8.64285714285714,0,13,0,"Male",219,0,"Europe"
"10627",1345179,20,1.68888888888889,2.5,0.709722222222222,0.875,152,4,"Male",79,227,"Europe"
"10628",1345180,27,3.49833333333333,22.7436363636364,2.385,54.4036363636364,66,72,"Male",45,44,"Europe"
"10629",1345181,29,3.18294871794872,4.19571428571429,1.88205128205128,2.87214285714286,227,220,"Male",5,12,"Europe"
"10630",1345183,18,3.61745625,2.98787264150943,3.55258125,2.87411037735849,61,56,"Male",167,172,"Europe"
"10631",1345188,37,1.82570263157895,2.17049666666667,1.93312280701754,1.31334666666667,153,143,"Male",13,10,"Asia"
"10632",1345189,27,10,0,0,0,0,0,"Male",234,0,"Europe"
"10633",1345190,24,6.10112,0,17.52524,0,8,0,"Male",226,0,"Europe"
"10634",1345191,19,3.5,2.8,1.7,0,20,0,"Male",206,202,"Europe"
"10635",1345192,20,0.639084507042254,1.63354838709677,0.450035211267606,1.59161290322581,222,222,"Male",2,2,"Europe"
"10636",1345193,24,4,4.22033898305085,0,1.93220338983051,14,153,"Male",220,81,"Europe"
"10637",1345196,26,10.6842352941176,0,5.14267058823529,0,20,0,"Male",214,0,"Europe"
"10638",1345198,37,7.42810810810811,0,5.65243243243243,0,183,0,"Male",45,0,"Europe"
"10639",1345200,26,2.47071363636364,1.29836153846154,0,1.03405384615385,26,8,"Male",205,223,"Europe"
"10640",1345201,43,2.23651515151515,2.75,1.90191919191919,3.375,222,17,"Male",6,192,"Europe"
"10641",1345203,29,2.19522222222222,0,0,0,2,0,"Male",232,0,"Europe"
"10642",1345206,20,1.92384149659864,1.10065217391304,1.45626870748299,1.03986086956522,193,37,"Male",4,159,"Europe"
"10643",1345208,41,24.4296875,0,13.05765625,0,231,0,"Male",1,0,"Europe"
"10644",1345211,36,5.81973684210526,0,7.00394736842105,0,86,0,"Female",146,0,"Europe"
"10645",1345212,43,2.92258620689655,4.45007092198582,1.96275862068966,4.5441134751773,152,119,"Male",82,115,"Europe"
"10646",1345215,22,3.57966,0,1.29906,0,5,0,"Male",226,0,"Asia"
"10647",1345216,40,7.70649446494465,10,5.97217712177122,0,178,0,"Male",55,209,"Europe"
"10648",1345217,43,21.1642213642214,0,15.0223938223938,0,233,0,"Male",1,0,"Europe"
"10649",1345218,64,8.36111111111111,0,3.94444444444444,0,166,0,"Male",59,0,"Europe"
"10650",1345219,19,2.66666666666667,10.4166666666667,0.785,5.84666666666667,59,5,"Male",16,69,"Europe"
"10651",1345221,30,15.9090909090909,0,2.18181818181818,0,231,0,"Male",3,0,"Europe"
"10652",1345222,40,100,0,0,0,1,0,"Male",231,0,"Europe"
"10653",1345224,30,2.55,0,1.43888888888889,0,168,0,"Male",66,0,"Europe"
"10654",1345226,23,8.46176470588235,0,2.10147058823529,0,228,0,"Male",6,0,"Europe"
"10655",1345230,39,18.6833333333333,0,13.6833333333333,0,17,0,"Male",217,0,"Europe"
"10656",1345233,31,0.74625,0.986969696969697,0.727857142857143,1.0150303030303,231,154,"Male",1,75,"Europe"
"10657",1345235,33,1.65011655011655,2.5,0.978997668997669,1.89166666666667,176,20,"Male",48,196,"Europe"
"10658",1345239,26,0.767636507936508,0,0.276714285714286,0,0,0,"Male",234,0,"Europe"
"10659",1345240,25,3.94161184210526,25.2239743589744,2.85003289473684,23.6065384615385,233,157,"Male",1,7,"Europe"
"10660",1345242,21,11.2616596638655,15.8072512647555,9.45363445378151,14.4558516020236,180,182,"Male",2,1,"Europe"
"10661",1345247,29,10,0,0,0,2,0,"Female",232,0,"Europe"
"10662",1345248,23,6.06055555555556,0,2.44944444444444,0,170,0,"Male",3,220,"Europe"
"10663",1345249,19,5.09892857142857,0,6.17035714285714,0,21,0,"Male",209,0,"Europe"
"10664",1345250,27,4.15995575221239,4.45724489795918,6.41022123893805,1.10459183673469,222,215,"Male",10,12,"Europe"
"10665",1345255,50,84.4366666666667,44.8358495821727,37.6118518518519,47.6332590529248,155,206,"Male",28,28,"Europe"
"10666",1345256,30,0,8.3160875,0,2.318425,0,14,"Male",0,220,"Europe"
"10667",1345259,49,50,0,0,0,0,0,"Female",234,0,"Europe"
"10668",1345260,32,10.359375,8.23430107526882,10.470625,7.1710752688172,10,6,"Female",224,228,"Europe"
"10669",1345262,31,4.9438,2.04347826086957,4.1628,2.43695652173913,49,31,"Male",178,196,"Europe"
"10670",1345263,23,19.4444444444444,37.1705517241379,24.9033333333333,36.8723563218391,70,229,"Male",155,2,"Europe"
"10671",1345264,26,6.35161290322581,0,5.06516129032258,0,218,0,"Male",16,0,"Europe"
"10672",1345266,19,1.16957943925234,1.03030303030303,1.00579439252336,0.88030303030303,140,26,"Male",94,208,"Europe"
"10673",1345268,35,5.9375,0,2.83375,0,205,0,"Male",28,0,"Europe"
"10674",1345269,35,2.65553719008264,5,1.51280991735537,0,225,0,"Male",2,13,"Europe"
"10675",1345271,43,5.21986301369863,15.4444444444444,0,14.1166666666667,67,3,"Male",167,231,"Europe"
"10676",1345273,36,10.627027027027,0,9.73621621621622,0,233,0,"Male",1,0,"Europe"
"10677",1345274,58,3.2125,1.66842105263158,1.8375,2.22105263157895,16,17,"Male",218,217,"Europe"
"10678",1345275,30,7.12096774193548,7.02380952380952,0,6.10714285714286,201,140,"Male",21,94,"Europe"
"10679",1345277,23,7.78531578947368,30,6.98268421052632,26.25,204,0,"Male",24,205,"Europe"
"10680",1345279,26,1.30045454545455,0,1.10564935064935,0,98,0,"Female",126,0,"Europe"
"10681",1345281,22,1.02727272727273,0,0.486818181818182,0,1,0,"Male",170,0,"Europe"
"10682",1345282,21,2.88759816513761,2.52458,2.61710550458716,0.95238,100,76,"Male",132,147,"Asia"
"10683",1345283,30,0.661885245901639,0.75,0.562622950819672,0,232,0,"Male",2,225,"Europe"
"10684",1345284,21,1.78181818181818,0,0.872727272727273,0,95,0,"Male",129,0,"Europe"
"10685",1345286,27,1.32452857142857,1.34371666666667,0,0.649466666666667,21,0,"Male",185,206,"Europe"
"10686",1345290,35,13.3333333333333,0,12.1666666666667,0,25,0,"Male",206,0,"Europe"
"10687",1345291,28,2.67814558823529,6.7201,1.00239852941176,0,14,0,"Male",220,234,"Europe"
"10688",1345292,28,9.57065217391304,0,7.39673913043478,0,66,0,"Male",160,0,"Europe"
"10689",1345293,21,10.6307811428571,0,10.1910508571429,0,232,0,"Male",2,0,"Europe"
"10690",1345296,35,2.9259375,0,0.8321875,0,233,0,"Male",1,0,"Europe"
"10691",1345297,50,5,0,0,0,17,0,"Male",217,0,"Europe"
"10692",1345302,32,74.505,1,70.6973076923077,0,10,0,"Male",224,226,"Europe"
"10693",1345303,43,6.23179078014184,6.015359375,6.68634184397163,5.7283375,232,121,"Male",2,112,"Europe"
"10694",1345306,40,2.53333333333333,3,0.993333333333333,0,23,0,"Male",211,189,"Europe"
"10695",1345308,24,5.81077120822622,5.16046901172529,3.92287917737789,3.19283082077052,221,220,"Male",13,14,"Europe"
"10696",1345311,24,4.74272727272727,1,4.10636363636364,0,53,0,"Male",174,202,"Europe"
"10697",1345312,36,9.56222222222222,8.27241379310345,3.11111111111111,4.48275862068965,214,59,"Male",20,175,"Europe"
"10698",1345315,19,8.97727272727273,2.5,0,0,75,0,"Male",146,148,"Europe"
"10699",1345317,19,2.285,2.29458333333333,1.98666666666667,1.9525,9,1,"Male",222,231,"Europe"
"10700",1345320,52,1.24639344262295,1,0.148032786885246,0,87,0,"Female",147,229,"Europe"
"10701",1345321,28,5.40203125,7.5,3.48796875,15,230,13,"Male",1,1,"Europe"
"10702",1345325,24,5.47495412844037,0,4.56678899082569,0,63,0,"Male",161,0,"Europe"
"10703",1345326,21,13.4401,0,0,0,2,0,"Male",232,0,"Europe"
"10704",1345330,38,2.28365339578454,3.7375,2.0592037470726,0,224,62,"Male",10,167,"Europe"
"10705",1345331,25,3.31370526315789,1.66708888888889,2.41467105263158,1.39182098765432,88,86,"Male",143,145,"Asia"
"10706",1345333,19,0.624774757281553,0,0.36515145631068,0,62,0,"Female",166,0,"Europe"
"10707",1345334,33,12.3376724137931,12.5972222222222,12.3849294670846,13.9694444444444,233,231,"Male",1,2,"Europe"
"10708",1345335,34,6.25,0,0,0,1,0,"Male",233,0,"Europe"
"10709",1345339,28,56.4,0,16.4,0,119,0,"Male",115,0,"Europe"
"10710",1345341,30,10,0,0,0,0,0,"Male",234,0,"Europe"
"10711",1345344,37,3.71745762711864,4.33333333333333,2.14745762711864,0,35,1,"Male",196,230,"Europe"
"10712",1345350,19,6.09302325581395,0,5.86279069767442,0,52,0,"Male",179,0,"Europe"
"10713",1345351,20,4.18588235294118,2.75,3.44794117647059,5.0125,222,13,"Male",1,10,"Europe"
"10714",1345352,28,6.57272727272727,0,7.02727272727273,0,24,0,"Male",210,0,"Europe"
"10715",1345354,47,1.95088265835929,5.27,1.78178608515057,6.52,218,0,"Male",6,19,"Europe"
"10716",1345356,39,3.93344827586207,21.4415586206897,2.0948275862069,21.5293103448276,146,174,"Male",85,57,"Europe"
"10717",1345360,27,3.03543859649123,10,3.83,0,221,0,"Male",11,76,"Europe"
"10718",1345362,38,1.80663043478261,1.634,1.65244565217391,2.926,220,95,"Male",7,33,"Europe"
"10719",1345363,20,0.79945,0,0,0,160,0,"Male",39,0,"Europe"
"10720",1345364,20,0.813369168900804,1.73086,0.717917694369973,1.516272,182,180,"Male",48,50,"Asia"
"10721",1345365,24,1.20852631578947,1.95238095238095,0.818561403508772,1.9752380952381,233,195,"Male",1,10,"Europe"
"10722",1345366,30,2.33333333333333,2,0.984444444444444,0,15,2,"Male",219,232,"Europe"
"10723",1345367,56,65,0,0,0,0,0,"Male",234,0,"Europe"
"10724",1345368,29,5.64333333333333,0,1.06,0,30,0,"Male",197,0,"Europe"
"10725",1345369,25,1.35577777777778,0,1.13355555555556,0,29,0,"Male",202,0,"Europe"
"10726",1345370,34,2.33194244604317,3.25,3.00820143884892,0,230,6,"Male",1,211,"Europe"
"10727",1345372,35,6.999375,0,3.570625,0,36,0,"Male",174,0,"Europe"
"10728",1345374,24,6.93888888888889,10,18.8277777777778,18,8,1,"Male",174,177,"Europe"
"10729",1345375,25,0.651235294117647,0.642857142857143,0.557529411764706,0.546428571428571,220,202,"Male",7,4,"Europe"
"10730",1345376,32,1.3599,2.71228,1.7983,2.16537,61,16,"Male",160,151,"Europe"
"10731",1345377,19,5.94777777777778,0,3.28111111111111,0,225,0,"Male",6,0,"Europe"
"10732",1345378,30,1.5003541218638,1,1.00931899641577,0,227,0,"Male",4,207,"Europe"
"10733",1345381,35,1.13431729518856,3,0.760897269180754,2.72705882352941,222,215,"Male",9,15,"Europe"
"10734",1345382,30,9.7572,4.63373333333333,8.05893333333333,5.00746666666667,229,225,"Male",3,6,"Europe"
"10735",1345383,19,0.736565096952909,0.632837837837838,0.597451523545707,0.433108108108108,229,45,"Male",5,189,"Europe"
"10736",1345384,25,2.68964912280702,1,3.90894736842105,0,53,0,"Male",172,219,"Europe"
"10737",1345389,31,62.81425,2,39.36425,0,139,1,"Male",2,138,"Europe"
"10738",1345390,19,5.34042553191489,0,5.78723404255319,0,98,0,"Male",133,0,"Europe"
"10739",1345391,34,6.98213465346535,6.14515,7.5669297029703,0,231,0,"Male",3,133,"Europe"
"10740",1345392,24,5,0,0,0,0,0,"Male",220,0,"Europe"
"10741",1345393,23,4.4084,7.25066666666667,2.9058,4.32621666666667,226,1,"Male",3,5,"Europe"
"10742",1345396,22,1.67857142857143,1,1.03285714285714,0,64,0,"Male",163,225,"Europe"
"10743",1345398,20,0.935208333333333,1.1175,0.76625,0.19375,225,216,"Male",4,6,"Europe"
"10744",1345401,28,2.48832364779874,4.62356701030928,2.26813836477987,4.47315463917526,220,219,"Male",1,1,"Europe"
"10745",1345403,37,4.75814814814815,12.8184615384615,4.07139329805996,12.6411538461538,233,163,"Male",1,22,"Europe"
"10746",1345405,46,11.6,20.8,4.16,0,1,0,"Female",232,232,"Europe"
"10747",1345406,32,1.29156593406593,2.1854356846473,1.16693681318681,2.09925311203319,230,206,"Male",4,24,"Europe"
"10748",1345407,30,4.87625555555556,3.7833,0.609533333333333,0,21,0,"Male",186,198,"Europe"
"10749",1345409,34,2.56891304347826,1.43090909090909,1.48173913043478,2.06909090909091,227,210,"Male",7,14,"Europe"
"10750",1345410,26,5.09236218734674,6.47657185273159,4.81604217753801,5.14678147268409,233,214,"Male",1,1,"Europe"
"10751",1345412,28,11.4831111111111,1.57142857142857,9.19088888888889,2.02142857142857,77,0,"Male",157,226,"Europe"
"10752",1345413,38,2.688,0,0,0,0,0,"Male",234,0,"Europe"
"10753",1345414,23,10.1591176470588,0,5.45323529411765,0,143,0,"Male",91,0,"Europe"
"10754",1345417,32,1.95540059347181,2.06424028268551,1.95160237388724,1.78886925795053,207,209,"Male",26,24,"Europe"
"10755",1345421,34,9,0,0,0,20,0,"Male",214,0,"Europe"
"10756",1345424,53,8.02868852459016,5,7.96163934426229,0,218,0,"Female",13,174,"Europe"
"10757",1345426,29,2.22463414634146,1.1225,1.13268292682927,0.53125,54,11,"Male",174,181,"Europe"
"10758",1345427,28,22.18816,12.955,21.4124,8.625,147,89,"Male",87,117,"Europe"
"10759",1345428,28,3.44205128205128,6,0.801025641025641,2.6,83,0,"Male",151,230,"Europe"
"10760",1345430,25,8.30607142857143,0,14.1989285714286,0,38,0,"Male",196,0,"Europe"
"10761",1345432,31,11.3571428571429,0,11.7857142857143,0,224,0,"Male",7,0,"Europe"
"10762",1345433,27,3.253153125,0,4.489503125,0,148,0,"Male",63,0,"Asia"
"10763",1345434,53,10.6,5,8.7576,35,70,0,"Male",164,221,"Europe"
"10764",1345435,27,3.78583090379009,4.84137365743358,2.88696793002915,3.87885811192764,228,228,"Male",6,6,"Europe"
"10765",1345439,42,25.9675,40,23.6341666666667,49.5,216,197,"Male",18,37,"Europe"
"10766",1345440,19,2.5170509977827,1.4,2.47791574279379,1.065,231,16,"Male",1,216,"Europe"
"10767",1345443,31,1.3608,0.703194444444444,1.35080731707317,0.337144444444444,160,147,"Male",39,49,"Europe"
"10768",1345444,28,1.96052631578947,0.990384615384615,1.52947368421053,0.711153846153846,134,25,"Male",100,208,"Europe"
"10769",1345446,41,14,0,9.9,0,82,0,"Male",146,0,"Europe"
"10770",1345448,38,8.33333333333333,10,0,0,217,0,"Male",2,216,"Europe"
"10771",1345449,24,3.05703703703704,1.98786885245902,3.04351851851852,2.6555737704918,198,138,"Male",36,95,"Europe"
"10772",1345452,38,3.16850267379679,3.57322033898305,2.84352941176471,3.0125988700565,85,39,"Male",146,147,"Europe"
"10773",1345453,20,1.17368421052632,2,0,2.66666666666667,76,0,"Male",158,232,"Europe"
"10774",1345454,33,2.33,4.71,0.310666666666667,0,0,0,"Male",181,181,"Europe"
"10775",1345456,32,13.3354545454545,22.3228455284553,8.55136363636364,21.0956097560976,63,142,"Male",162,92,"Europe"
"10776",1345457,27,14.9464146993318,11.4084,15.213171714922,9.79412352941177,147,146,"Male",87,88,"Europe"
"10777",1345458,19,3.43153846153846,0,1.79307692307692,0,203,0,"Male",28,0,"Europe"
"10778",1345461,24,0.997282780410742,0.923269230769231,0.929304897314376,0.882475961538461,102,49,"Male",132,139,"Europe"
"10779",1345463,22,0.05,41.75,0,31.7583333333333,4,1,"Male",225,233,"Europe"
"10780",1345465,37,11.9545454545455,0,2.86363636363636,0,14,0,"Male",217,0,"Europe"
"10781",1345466,24,0.97,1.15478114478114,0.919586919104991,1.01087542087542,230,214,"Male",1,17,"Europe"
"10782",1345470,31,31.25,0,46.875,0,80,0,"Female",152,0,"Europe"
"10783",1345471,26,17.8428571428571,3,26.3171428571429,0,45,0,"Male",1,6,"Europe"
"10784",1345472,23,3.16146478873239,2.24089615384615,1.64940422535211,2.26998461538462,88,7,"Male",146,146,"Asia"
"10785",1345473,44,2.75757575757576,5,3.49166666666667,0,108,0,"Male",126,224,"Europe"
"10786",1345474,25,3.0672,0,1.9652,0,153,0,"Male",81,0,"Europe"
"10787",1345476,44,1.04711246200608,4.05,0.644559270516717,1.14,211,21,"Male",1,188,"Americas"
"10788",1345478,27,11.6058823529412,8.66801369863014,13.0864705882353,8.32438356164383,95,105,"Male",10,2,"Europe"
"10789",1345481,30,35.47975,20.8571428571429,30.990375,10.7357142857143,218,53,"Male",14,178,"Europe"
"10790",1345482,25,2.01839416058394,1.33333333333333,1.86262773722628,0.36,233,90,"Male",1,144,"Europe"
"10791",1345485,27,1.49113402061856,1,0.477731958762887,0.271428571428571,123,63,"Male",111,171,"Europe"
"10792",1345486,20,0.557377049180328,0,0.120655737704918,0,59,0,"Male",174,0,"Europe"
"10793",1345489,19,2.07984076433121,3.05969879518072,1.74136942675159,2.80596385542169,197,191,"Male",31,36,"Europe"
"10794",1345492,26,5.77238095238095,0,4.68666666666667,0,148,0,"Male",7,0,"Europe"
"10795",1345496,23,29.9922222222222,0,21.6218518518519,0,135,0,"Male",99,0,"Europe"
"10796",1345497,57,5.33333333333333,0,2.28083333333333,0,232,0,"Male",2,0,"Europe"
"10797",1345498,21,10.4647333333333,15.4167673684211,9.54329513888889,14.7802322807018,233,232,"Female",1,2,"Asia"
"10798",1345499,23,40,0,0,0,0,0,"Male",234,0,"Europe"
"10799",1345500,21,5.02645,0,0,0,0,0,"Female",37,0,"Europe"
"10800",1345501,29,2.30089375,4.51914127659575,0.57321875,4.33675106382979,73,216,"Male",160,16,"Asia"
"10801",1345502,22,7.06218536585366,0,5.99783658536585,0,229,0,"Female",3,0,"Europe"
"10802",1345503,27,3.77695185185185,1.60789634146341,3.49379470899471,1.36503292682927,189,133,"Male",45,101,"Europe"
"10803",1345504,21,1.08425925925926,1.78478260869565,0.426851851851852,0.745652173913043,32,24,"Male",202,210,"Europe"
"10804",1345505,46,67.2006666666667,0,69.7543,0,4,0,"Female",230,0,"Europe"
"10805",1345506,22,2.86890173410405,2.63738372093023,3.2421387283237,2.35437984496124,75,76,"Male",152,152,"Europe"
"10806",1345507,42,2.51134020618557,2.85,2.12164948453608,3.29645161290323,70,68,"Male",164,166,"Europe"
"10807",1345508,55,3.46666666666667,1.42857142857143,0.643333333333333,1.22857142857143,221,221,"Male",9,10,"Europe"
"10808",1345509,29,11.6666666666667,0,37.75,0,132,0,"Male",102,0,"Europe"
"10809",1345510,33,2.13808988764045,0,1.80101123595506,0,138,0,"Male",94,0,"Europe"
"10810",1345511,21,1.37442827442827,1.27171821305842,1.39638253638254,1.28109965635739,231,224,"Male",3,7,"Europe"
"10811",1345512,19,0.532027777777778,0,0.258433333333333,0,117,0,"Male",110,0,"Europe"
"10812",1345513,76,6.56428571428571,0,2.99285714285714,0,5,0,"Female",226,0,"Europe"
"10813",1345514,34,186.494411764706,82.8571428571429,215.493823529412,54.2857142857143,127,7,"Male",107,150,"Europe"
"10814",1345516,64,0.593812351543943,0.846153846153846,0.260819477434679,0.534125874125874,139,128,"Female",94,104,"Europe"
"10815",1345517,25,3.125,0,0,0,40,0,"Male",182,0,"Europe"
"10816",1345520,24,8.35225255972696,7.26279069767442,8.09023890784983,7.65279069767442,219,81,"Male",11,144,"Europe"
"10817",1345521,19,0.972,2.87133333333333,0.4,1.786,219,221,"Male",6,3,"Europe"
"10818",1345522,19,1.06869158878505,0.833461538461538,0.978130841121495,1.01384615384615,130,79,"Female",104,154,"Europe"
"10819",1345523,30,0.530666666666667,1.03153846153846,0.399285714285714,0.489230769230769,83,49,"Male",147,181,"Europe"
"10820",1345525,22,2.92777777777778,4,1.485,0,76,0,"Male",154,230,"Europe"
"10821",1345526,51,3.57121575342466,6.67687376074025,2.89207191780822,5.94324520819564,228,219,"Male",2,1,"Europe"
"10822",1345528,33,23.04,0,19.7878260869565,0,223,0,"Female",5,0,"Europe"
"10823",1345530,28,0.634438461538462,25.8262666666667,0.159354807692308,0,7,15,"Male",70,68,"Europe"
"10824",1345533,56,7.32436363636364,10,10.3243636363636,30,43,0,"Male",190,203,"Europe"
"10825",1345534,34,4.46755244755245,10.3850835102041,0.613146853146853,9.51339591836735,222,225,"Male",6,6,"Europe"
"10826",1345535,29,13.44015,0,0,0,0,0,"Male",234,0,"Europe"
"10827",1345537,22,1.4128,1.53775714285714,0,1.05545714285714,18,0,"Male",154,172,"Europe"
"10828",1345539,29,5.23243523316062,11.1818181818182,3.52549222797927,4.55681818181818,227,216,"Male",7,13,"Europe"
"10829",1345540,31,2.90805429864253,4.37863636363636,3.10579185520362,2.12272727272727,192,176,"Male",40,56,"Europe"
"10830",1345541,22,49.4949532608696,16.5047727272727,38.7484782608696,15.0290909090909,97,69,"Male",104,105,"Europe"
"10831",1345542,44,10,4.61538461538461,0,3.07692307692308,11,0,"Male",223,228,"Europe"
"10832",1345543,23,0.720316666666667,0.768701136363636,0.772260215053763,0.797036363636364,32,29,"Male",202,205,"Asia"
"10833",1345544,25,70,0,0,0,0,0,"Male",234,0,"Europe"
"10834",1345545,31,10.0833333333333,0,1.1,0,55,0,"Male",179,0,"Europe"
"10835",1345546,21,11.1954838709677,7.95508196721311,8.57709677419355,6.51524590163934,174,166,"Male",57,65,"Europe"
"10836",1345547,21,0.904326530612245,0.776358921161826,0.830204081632653,0.710757261410788,60,53,"Male",172,173,"Europe"
"10837",1345548,40,3.09560975609756,2.15897435897436,2.33231707317073,1.72820512820513,196,26,"Male",34,188,"Europe"
"10838",1345555,36,10.2561870503597,0,11.4561870503597,0,231,0,"Male",3,0,"Europe"
"10839",1345556,31,1.26631578947368,2.68518518518519,0.498181818181818,3.12962962962963,233,214,"Male",1,20,"Europe"
"10840",1345557,20,4.56524285714286,0,6.5104619047619,0,12,0,"Male",195,0,"Asia"
"10841",1345558,28,3.4094696969697,2.625,1.88901515151515,0,233,1,"Male",1,223,"Europe"
