"","UserID","Gender","Poker_Sell","Poker_Buy","Profit_Poker","Recency_Poker","Continent"
"1",1324355,"Male",30.83,8.26,22.57,108,"Europe"
"2",1324368,"Male",9161.66,9620.81,-459.15,124,"Europe"
"3",1324369,"Male",0.29,0.29,0,212,"Asia"
"4",1324372,"Male",860.78,918.41,-57.63,0,"Europe"
"5",1324377,"Male",27.55,12.99,14.56,242,"Europe"
"6",1324379,"Male",0.96,0.88,0.08,164,"Europe"
"7",1324383,"Male",12102.97,12223.1,-120.130000000001,87,"Europe"
"8",1324418,"Male",0.43,0,0,0,"Asia"
"9",1324437,"Male",21.11,22.13,-1.02,12,"Asia"
"10",1324446,"Male",74.21,38.41,35.8,230,"Asia"
"11",1324466,"Male",120.44,108.73,11.71,93,"Europe"
"12",1324509,"Male",24.6,0,0,0,"Europe"
"13",1324573,"Male",1.06,0.24,0.82,109,"Europe"
"14",1324602,"Male",82.75,42.67,40.08,237,"Europe"
"15",1324617,"Male",11,0.25,10.75,241,"Europe"
"16",1324675,"Male",40.32,30.36,9.96,242,"Europe"
"17",1324724,"Male",12497.52,10491.63,2005.89,0,"Europe"
"18",1324742,"Female",224973.29,229050.21,-4076.91999999998,1,"Europe"
"19",1324820,"Male",9393.17,5767.79,3625.38,7,"Europe"
"20",1324851,"Male",45.42,24.23,21.19,206,"Europe"
"21",1324854,"Male",933.56,881.51,52.05,0,"Europe"
"22",1324858,"Male",8002.81,2947.53,5055.28,13,"Europe"
"23",1324861,"Male",1593.98,870.44,723.54,81,"Asia"
"24",1324991,"Female",140.57,65.91,74.66,193,"Asia"
"25",1325011,"Male",20.83,0,0,0,"Europe"
"26",1325106,"Male",7593.35,7980.76,-387.41,0,"Europe"
"27",1325126,"Male",188.93,115.74,73.19,69,"Europe"
"28",1325170,"Male",74.9,52.83,22.07,215,"Europe"
"29",1325189,"Male",32000.45,30598.2,1402.25,98,"Europe"
"30",1325200,"Male",8.67,8.67,0,68,"Asia"
"31",1325300,"Male",145.6,47.16,98.44,199,"Europe"
"32",1325318,"Male",75.58,54.86,20.72,31,"Europe"
"33",1325350,"Male",11266.84,10390.62,876.219999999999,2,"Europe"
"34",1325353,"Male",3985.35,3061.13,924.22,12,"Europe"
"35",1325367,"Male",0.16,0.16,0,181,"Asia"
"36",1325381,"Female",46.61,42.11,4.5,95,"Europe"
"37",1325386,"Male",1608.71,1385.61,223.1,67,"Europe"
"38",1325408,"Male",2724,2221.51,502.49,236,"Europe"
"39",1325452,"Male",4.67,4.67,0,235,"Europe"
"40",1325453,"Male",1447.16,1205.72,241.44,32,"Europe"
"41",1325465,"Male",67.2,36.65,30.55,228,"Europe"
"42",1325478,"Male",237.25,193,44.25,167,"Europe"
"43",1325530,"Male",1937.59,1316.79,620.8,0,"Europe"
"44",1325636,"Female",1850.59,1012.97,837.62,2,"Asia"
"45",1325654,"Male",0.33,0.33,0,116,"Europe"
"46",1325666,"Male",68.44,39.48,28.96,142,"Europe"
"47",1325743,"Male",1356.38,1343.9,12.48,77,"Europe"
"48",1325816,"Male",33.52,12.13,21.39,16,"Europe"
"49",1325834,"Male",1614.91,1676.25,-61.3399999999999,0,"Europe"
"50",1325845,"Male",151,95.18,55.82,226,"Europe"
"51",1325850,"Female",706.63,127.12,579.51,229,"Asia"
"52",1325854,"Male",2232.29,1669.84,562.45,0,"Europe"
"53",1325883,"Female",458.55,376.19,82.36,56,"Europe"
"54",1325884,"Male",14.74,0,14.74,31,"Europe"
"55",1325925,"Male",30536.64,29148.14,1388.5,10,"Europe"
"56",1325927,"Male",15,10.24,4.76,237,"Europe"
"57",1325943,"Male",309.12,167.82,141.3,99,"Europe"
"58",1325944,"Male",84.67,50.69,33.98,222,"Europe"
"59",1325954,"Male",516.4,384.16,132.24,0,"Europe"
"60",1325979,"Male",107.52,29.06,78.46,232,"Europe"
"61",1326000,"Male",222.54,213.1,9.44,67,"Europe"
"62",1326037,"Male",50.42,10.54,39.88,36,"Europe"
"63",1326059,"Male",11.55,11.55,0,242,"Asia"
"64",1326116,"Male",14644.09,14771.87,-127.780000000001,0,"Europe"
"65",1326144,"Male",2.89,0.51,2.38,234,"Asia"
"66",1326147,"Male",72.19,32.42,39.77,7,"Europe"
"67",1326167,"Male",71.97,33.17,38.8,120,"Asia"
"68",1326180,"Male",0.35,0.35,0,241,"Europe"
"69",1326189,"Female",204.79,129.09,75.7,23,"Europe"
"70",1326203,"Male",1.07,1.07,0,117,"Europe"
"71",1326280,"Male",1950.68,640.85,1309.83,126,"Europe"
"72",1326286,"Male",851.14,738.92,112.22,131,"Europe"
"73",1326311,"Male",459.31,238.02,221.29,66,"Europe"
"74",1326312,"Male",113.86,16.97,96.89,227,"Europe"
"75",1326369,"Male",8.43,8.43,0,161,"Europe"
"76",1326426,"Male",20,20,0,236,"Europe"
"77",1326533,"Male",519.48,411.1,108.38,217,"Europe"
"78",1326582,"Male",3360.41,1150.91,2209.5,235,"Europe"
"79",1326617,"Male",388.8,218.53,170.27,229,"Europe"
"80",1326623,"Male",14348.62,14479.35,-130.73,1,"Europe"
"81",1326687,"Male",4722.33,2571.82,2150.51,16,"Asia"
"82",1326762,"Male",1087.81,991.56,96.25,172,"Europe"
"83",1326777,"Female",18.35,242.65,-224.3,159,"Europe"
"84",1326881,"Male",20.12,0,20.12,88,"Europe"
"85",1326939,"Male",334.07,219.67,114.4,172,"Europe"
"86",1327001,"Male",1606.12,1234.62,371.5,26,"Europe"
"87",1327015,"Male",591.5,621,-29.5,33,"Europe"
"88",1327019,"Male",9084.9,9057.37,27.5299999999988,0,"Europe"
"89",1327038,"Male",54.35,33.82,20.53,11,"Europe"
"90",1327053,"Male",351.05,193.17,157.88,49,"Europe"
"91",1327055,"Male",6.72,1.54,5.18,215,"Europe"
"92",1327056,"Male",87,88.94,-1.94,3,"Europe"
"93",1327104,"Female",5,0,0,0,"Europe"
"94",1327154,"Male",53.76,37.45,16.31,239,"Europe"
"95",1327157,"Male",4.2,1.82,2.38,233,"Europe"
"96",1327191,"Male",456.7,394.09,62.61,107,"Europe"
"97",1327241,"Male",44.26,29.02,15.24,130,"Asia"
"98",1327258,"Male",25,16.75,8.25,228,"Europe"
"99",1327281,"Male",3563.96,3158.15,405.81,187,"Europe"
"100",1327310,"Male",282.24,0.75,281.49,224,"Europe"
"101",1327343,"Male",312.25,267.19,45.06,24,"Europe"
"102",1327381,"Male",289.32,187.34,101.98,27,"Europe"
"103",1327463,"Male",14.13,1.47,12.66,241,"Europe"
"104",1327469,"Male",94.08,80.3,13.78,241,"Europe"
"105",1327474,"Male",80.64,72.58,8.06,241,"Europe"
"106",1327480,"Male",1.96,0.04,1.92,190,"Asia"
"107",1327498,"Male",6966.08,5491.59,1474.49,0,"Europe"
"108",1327613,"Male",9799.71,7199.46,2600.25,49,"Europe"
"109",1327618,"Male",1895.86,1989.07,-93.21,6,"Europe"
"110",1327627,"Female",39.32,12.95,26.37,239,"Europe"
"111",1327707,"Male",45.07,0.36,44.71,234,"Europe"
"112",1327714,"Male",957.47,854.87,102.6,53,"Europe"
"113",1327716,"Male",1595.27,1276.3,318.97,0,"Europe"
"114",1327729,"Male",2180.54,1890.66,289.88,2,"Europe"
"115",1327743,"Male",20,0.81,19.19,229,"Europe"
"116",1327771,"Male",367.4,147.53,219.87,171,"Europe"
"117",1327810,"Male",43.68,4.19,39.49,228,"Europe"
"118",1327893,"Male",618.46,622.03,-3.56999999999994,27,"Europe"
"119",1327900,"Female",26.87,29.68,-2.81,213,"Europe"
"120",1327923,"Male",6862.4,5611.11,1251.29,225,"Europe"
"121",1327929,"Male",110.88,46.4,64.48,239,"Europe"
"122",1327959,"Male",88,63.47,24.53,9,"Europe"
"123",1327968,"Male",14737.14,12610.66,2126.48,58,"Europe"
"124",1327985,"Male",90,20.91,69.09,241,"Europe"
"125",1328015,"Male",511.04,288.5,222.54,51,"Europe"
"126",1328028,"Male",2533.51,2379.59,153.92,34,"Europe"
"127",1328050,"Male",55.9,17.57,38.33,30,"Europe"
"128",1328080,"Male",44.75,43.56,1.19,0,"Asia"
"129",1328129,"Male",5071.32,4604.12,467.2,0,"Europe"
"130",1328182,"Male",725.55,766.33,-40.7800000000001,0,"Europe"
"131",1328209,"Male",28.87,0.47,28.4,229,"Asia"
"132",1328223,"Male",13.44,13.44,0,224,"Europe"
"133",1328225,"Male",39.91,0.18,39.73,229,"Asia"
"134",1328248,"Female",76.76,0,0,0,"Europe"
"135",1328251,"Male",13.44,9.56,3.88,229,"Europe"
"136",1328253,"Male",34.06,0,34.06,238,"Asia"
"137",1328282,"Male",127.83,80.29,47.54,236,"Asia"
"138",1328285,"Male",19.95,11.51,8.44,238,"Europe"
"139",1328296,"Male",54.47,0,54.47,236,"Asia"
"140",1328368,"Male",306.54,173.62,132.92,45,"Europe"
"141",1328383,"Male",127.96,93.66,34.3,163,"Europe"
"142",1328408,"Male",20,0.03,19.97,237,"Europe"
"143",1328414,"Male",3.09,3.09,0,193,"Europe"
"144",1328419,"Male",13.97,5.38,8.59,229,"Europe"
"145",1328457,"Male",2109.09,1320.83,788.26,16,"Europe"
"146",1328481,"Male",374.7,4.36,370.34,121,"Europe"
"147",1328505,"Male",697.25,649.88,47.37,88,"Europe"
"148",1328527,"Male",96,84.01,11.99,238,"Europe"
"149",1328534,"Male",8236.9,6600.09,1636.81,0,"Europe"
"150",1328592,"Male",15.59,15.59,0,238,"Asia"
"151",1328607,"Male",589.18,405.21,183.97,50,"Europe"
"152",1328618,"Male",13.44,13.44,0,213,"Europe"
"153",1328639,"Male",4271.54,1214.95,3056.59,3,"Europe"
"154",1328699,"Male",37.38,0,37.38,240,"Asia"
"155",1328749,"Male",2352.9,2358.31,-5.40999999999985,9,"Europe"
"156",1328766,"Male",340.75,219.15,121.6,2,"Europe"
"157",1328784,"Male",81.72,36.9,44.82,28,"Europe"
"158",1328800,"Male",67972.3,67996.46,-24.1600000000035,25,"Europe"
"159",1328805,"Male",10,10,0,221,"Europe"
"160",1328813,"Male",16.09,8.02,8.07,19,"Europe"
"161",1328838,"Male",10831.92,8734.53,2097.39,1,"Europe"
"162",1328842,"Male",150041.34,155043.94,-5002.60000000001,5,"Europe"
"163",1328850,"Male",2704.5,1984.22,720.28,226,"Asia"
"164",1328855,"Male",6368.64,5609.65,758.990000000001,9,"Europe"
"165",1328877,"Male",176.37,62.65,113.72,97,"Europe"
"166",1328919,"Male",81.59,35.1,46.49,18,"Europe"
"167",1328947,"Male",6.03,6.03,0,240,"Europe"
"168",1328965,"Male",22.99,6.3,16.69,68,"Asia"
"169",1328993,"Male",31.84,11.1,20.74,209,"Europe"
"170",1329065,"Male",22786.58,20458.98,2327.6,0,"Europe"
"171",1329111,"Male",33.73,29.97,3.76,156,"Europe"
"172",1329117,"Male",445.91,143.76,302.15,220,"Europe"
"173",1329158,"Male",73,48.37,24.63,228,"Europe"
"174",1329197,"Male",293.32,121.63,171.69,27,"Europe"
"175",1329199,"Male",4518.51,3678.93,839.58,18,"Europe"
"176",1329237,"Male",85.57,61.03,24.54,2,"Europe"
"177",1329241,"Male",10686.56,9868.82,817.74,144,"Europe"
"178",1329253,"Male",759.84,118.91,640.93,120,"Europe"
"179",1329272,"Male",4030.44,2517.2,1513.24,146,"Europe"
"180",1329328,"Male",515.77,477.15,38.62,58,"Asia"
"181",1329388,"Male",913.29,106.15,807.14,105,"Europe"
"182",1329397,"Male",2304.29,2053.95,250.34,0,"Europe"
"183",1329469,"Male",31.09,0,31.09,236,"Asia"
"184",1329503,"Male",37.44,0,37.44,236,"Asia"
"185",1329510,"Male",37.44,0.52,36.92,236,"Asia"
"186",1329516,"Male",41.24,1.46,39.78,151,"Europe"
"187",1329534,"Male",5425.89,4924.21,501.68,1,"Europe"
"188",1329555,"Male",508.96,376.92,132.04,9,"Europe"
"189",1329597,"Male",100,100,0,218,"Europe"
"190",1329616,"Male",72.1,37.09,35.01,21,"Europe"
"191",1329656,"Female",24.26,23.07,1.19,17,"Europe"
"192",1329661,"Male",659.32,274.59,384.73,29,"Europe"
"193",1329693,"Male",1.7,0.19,1.51,208,"Asia"
"194",1329701,"Male",728,540.91,187.09,5,"Europe"
"195",1329708,"Male",175.53,137.65,37.88,133,"Europe"
"196",1329748,"Male",803.33,985.2,-181.87,19,"Europe"
"197",1329771,"Male",795.4,718.89,76.51,0,"Europe"
"198",1329779,"Male",26.82,14.71,12.11,0,"Europe"
"199",1329805,"Male",7.28,0,7.28,134,"Asia"
"200",1329845,"Male",55.22,29.99,25.23,30,"Europe"
"201",1329907,"Male",94,74.95,19.05,18,"Europe"
"202",1329962,"Male",2.99,2.99,0,93,"Asia"
"203",1330015,"Female",1397.33,886.71,510.62,0,"Asia"
"204",1330160,"Male",98.17,71.05,27.12,12,"Europe"
"205",1330173,"Female",1.23,1.23,0,220,"Europe"
"206",1330177,"Male",28.01,327.71,-299.7,136,"Asia"
"207",1330179,"Male",53.75,13.44,40.31,239,"Europe"
"208",1330194,"Male",27373.38,17674.67,9698.71,19,"Europe"
"209",1330221,"Male",2419.88,2532.66,-112.78,1,"Europe"
"210",1330256,"Male",28.98,3.96,25.02,238,"Europe"
"211",1330283,"Male",1741,1037.38,703.62,56,"Europe"
"212",1330351,"Male",854.19,798.18,56.0100000000001,0,"Europe"
"213",1330356,"Male",1468.29,1420.18,48.1099999999999,1,"Europe"
"214",1330357,"Male",978.36,648.75,329.61,2,"Europe"
"215",1330378,"Male",2043.93,1088.55,955.38,16,"Europe"
"216",1330379,"Male",19018.99,15769.58,3249.41,0,"Europe"
"217",1330382,"Male",30,26.85,3.15,204,"Europe"
"218",1330384,"Female",3896.85,3162.85,734,0,"Europe"
"219",1330415,"Male",124.47,91.04,33.43,7,"Europe"
"220",1330427,"Male",79.3,16.73,62.57,240,"Europe"
"221",1330429,"Male",350.23,210.72,139.51,0,"Asia"
"222",1330440,"Male",94.81,94.81,0,236,"Europe"
"223",1330507,"Male",63.44,0.9,62.54,71,"Europe"
"224",1330519,"Male",352.73,198.39,154.34,1,"Europe"
"225",1330604,"Female",319.58,226.08,93.5,103,"Europe"
"226",1330649,"Male",463.54,335.98,127.56,156,"Europe"
"227",1330663,"Male",410.64,279.28,131.36,17,"Europe"
"228",1330670,"Male",9738.18,9233.13,505.050000000001,0,"Europe"
"229",1330672,"Male",126.49,99.95,26.54,66,"Europe"
"230",1330686,"Male",463.76,403.71,60.05,11,"Europe"
"231",1330687,"Female",404.83,422.06,-17.23,6,"Europe"
"232",1330718,"Male",312.32,128.29,184.03,130,"Europe"
"233",1330838,"Male",50,46.95,3.05,83,"Europe"
"234",1330897,"Male",12,12,0,224,"Europe"
"235",1330915,"Male",39.11,49.54,-10.43,8,"Europe"
"236",1330919,"Male",6,6,0,16,"Europe"
"237",1330943,"Male",4769.51,3185.97,1583.54,2,"Europe"
"238",1330981,"Male",6751.83,6426.82,325.01,125,"Europe"
"239",1331014,"Male",7692.31,5998.91,1693.4,18,"Europe"
"240",1331063,"Male",70,0.01,69.99,0,"Europe"
"241",1331082,"Female",15,0,0,0,"Europe"
"242",1331186,"Male",50,21.16,28.84,116,"Europe"
"243",1331247,"Male",459.67,312.13,147.54,0,"Europe"
"244",1331295,"Male",506,224.69,281.31,215,"Europe"
"245",1331303,"Female",966.84,896.36,70.48,112,"Europe"
"246",1331322,"Male",15,15,0,79,"Europe"
"247",1331327,"Male",8222.38,8072.83,149.549999999999,1,"Europe"
"248",1331396,"Male",256.04,256.04,0,170,"Europe"
"249",1331399,"Male",30.65,28.62,2.03,221,"Europe"
"250",1331504,"Male",261.34,146.31,115.03,69,"Europe"
"251",1331555,"Male",3364.94,2898.79,466.15,120,"Europe"
"252",1331598,"Male",10,10,0,12,"Europe"
"253",1331612,"Male",466.49,373.98,92.51,0,"Europe"
"254",1331653,"Male",187.61,26.35,161.26,13,"Europe"
"255",1331663,"Male",2392.71,1535.61,857.1,0,"Europe"
"256",1331693,"Male",15,16.31,-1.31,7,"Europe"
"257",1331716,"Female",50.13,1.35,48.78,233,"Europe"
"258",1331775,"Male",1,1,0,219,"Europe"
"259",1331801,"Male",13.44,11.41,2.03,238,"Europe"
"260",1331803,"Male",6.52,1.42,5.1,2,"Asia"
"261",1331812,"Male",1809.62,1791.32,18.3,35,"Europe"
"262",1331834,"Male",2609.34,2645.44,-36.0999999999999,0,"Europe"
"263",1331854,"Male",6950.62,5173.29,1777.33,0,"Europe"
"264",1331917,"Female",9,9,0,239,"Europe"
"265",1331942,"Male",430,6.54,423.46,75,"Europe"
"266",1332018,"Male",306.09,238.35,67.74,186,"Asia"
"267",1332087,"Male",4.69,4.69,0,130,"Europe"
"268",1332110,"Male",5790.89,5334.23,456.660000000001,73,"Europe"
"269",1332145,"Male",659.98,503.18,156.8,12,"Europe"
"270",1332146,"Male",3871.74,3255.29,616.45,48,"Europe"
"271",1332154,"Male",49,12.29,36.71,110,"Europe"
"272",1332157,"Male",5,5,0,163,"Europe"
"273",1332165,"Male",272.79,262.13,10.66,96,"Europe"
"274",1332238,"Male",778.59,430.71,347.88,64,"Europe"
"275",1332355,"Male",222.5,63.89,158.61,217,"Europe"
"276",1332380,"Male",35,35,0,224,"Europe"
"277",1332448,"Male",2020.4,1321.26,699.14,83,"Asia"
"278",1332459,"Male",180.15,90.99,89.16,146,"Europe"
"279",1332532,"Male",6764.64,5845.11,919.530000000001,47,"Europe"
"280",1332533,"Male",27.75,27.75,0,124,"Europe"
"281",1332589,"Male",667.99,432.67,235.32,13,"Europe"
"282",1332657,"Male",95.62,21.93,73.69,237,"Europe"
"283",1332690,"Male",3172.34,2119.17,1053.17,34,"Europe"
"284",1332739,"Male",167.34,157.45,9.89000000000001,230,"Europe"
"285",1332741,"Male",424.93,188.38,236.55,234,"Europe"
"286",1332770,"Male",772.97,686.07,86.9,12,"Europe"
"287",1332777,"Male",142.73,119.05,23.68,213,"Europe"
"288",1332819,"Male",1,1,0,219,"Europe"
"289",1332856,"Female",3,3,0,237,"Europe"
"290",1332966,"Male",20.16,4.81,15.35,239,"Europe"
"291",1332972,"Male",14642.76,16699.96,-2057.2,113,"Europe"
"292",1332978,"Female",6846.26,6572.29,273.97,107,"Europe"
"293",1332985,"Male",6486.79,4907.46,1579.33,6,"Europe"
"294",1333002,"Male",498.65,465.76,32.89,6,"Europe"
"295",1333037,"Male",28.87,28.37,0.5,239,"Asia"
"296",1333044,"Male",118.26,39.23,79.03,0,"Europe"
"297",1333120,"Male",0,15.55,0,151,"Europe"
"298",1333149,"Male",1157.56,1078.8,78.76,0,"Europe"
"299",1333168,"Male",543.6,296.34,247.26,178,"Europe"
"300",1333228,"Male",17519.67,13276.29,4243.38,39,"Europe"
"301",1333230,"Male",1523.65,1189.07,334.58,1,"Europe"
"302",1333255,"Male",702.9,607.86,95.04,17,"Americas"
"303",1333269,"Male",191.9,186.47,5.43000000000001,25,"Asia"
"304",1333298,"Male",8,8,0,0,"Europe"
"305",1333314,"Male",112.81,151.52,-38.71,10,"Europe"
"306",1333370,"Male",156.17,102.52,53.65,236,"Europe"
"307",1333388,"Male",5,5,0,8,"Europe"
"308",1333405,"Male",14292.83,10742.19,3550.64,2,"Europe"
"309",1333419,"Male",802.75,553.67,249.08,17,"Europe"
"310",1333439,"Male",8.3,0,8.3,12,"Europe"
"311",1333443,"Male",2728.88,2008.27,720.61,100,"Europe"
"312",1333465,"Male",60.07,41.62,18.45,219,"Europe"
"313",1333483,"Male",436,410.24,25.76,90,"Europe"
"314",1333533,"Male",584.27,245.39,338.88,51,"Europe"
"315",1333544,"Male",22002.59,21625.09,377.5,30,"Europe"
"316",1333581,"Male",2950.13,2811.41,138.72,19,"Europe"
"317",1333599,"Male",348.99,334.4,14.59,22,"Europe"
"318",1333662,"Male",620.64,316.69,303.95,224,"Europe"
"319",1333673,"Male",7317.48,6828.85,488.629999999999,0,"Europe"
"320",1333757,"Male",4.1,1.11,2.99,159,"Europe"
"321",1333826,"Female",510.12,437.2,72.92,0,"Europe"
"322",1333978,"Male",30,30,0,224,"Europe"
"323",1334004,"Male",122.27,65.41,56.86,232,"Europe"
"324",1334021,"Male",26.87,26.87,0,204,"Europe"
"325",1334024,"Male",3133.45,2663.47,469.98,0,"Europe"
"326",1334047,"Male",75.09,26.12,48.97,0,"Europe"
"327",1334088,"Male",12.1,11.2,0.9,108,"Europe"
"328",1334126,"Female",32.18,7.19,24.99,234,"Oceania"
"329",1334129,"Male",6.7,0.01,6.69,35,"Europe"
"330",1334144,"Male",135.75,68.58,67.17,237,"Europe"
"331",1334266,"Male",860.44,892.26,-31.8199999999999,172,"Europe"
"332",1334272,"Male",2945.97,2382.49,563.48,0,"Europe"
"333",1334359,"Male",19,19,0,82,"Europe"
"334",1334392,"Male",152.87,168.79,-15.92,200,"Asia"
"335",1334414,"Female",754.72,483.48,271.24,21,"Europe"
"336",1334500,"Male",2320.11,1264.99,1055.12,5,"Asia"
"337",1334506,"Male",174.26,143.35,30.91,69,"Europe"
"338",1334560,"Male",8259.37,8013.82,245.550000000001,1,"Europe"
"339",1334593,"Male",2018.65,976.06,1042.59,175,"Europe"
"340",1334652,"Male",9160.38,7591.53,1568.85,0,"Europe"
"341",1334689,"Male",362.33,283.38,78.95,51,"Europe"
"342",1334716,"Male",12,3.57,8.43,23,"Europe"
"343",1334893,"Male",5654.78,6019.11,-364.33,0,"Europe"
"344",1334943,"Male",6.47,0,6.47,113,"Europe"
"345",1334948,"Male",10,10,0,22,"Europe"
"346",1335055,"Male",114.82,86.01,28.81,237,"Asia"
"347",1335058,"Male",1793.46,1101.4,692.06,216,"Europe"
"348",1335096,"Male",18299.08,15488.62,2810.46,0,"Europe"
"349",1335195,"Male",2.95,2.95,0,185,"Asia"
"350",1335227,"Male",11,5.66,5.34,36,"Europe"
"351",1335272,"Male",107.92,96.18,11.74,95,"Europe"
"352",1335333,"Male",248.22,183.87,64.35,15,"Europe"
"353",1335339,"Male",263.72,223.42,40.3,73,"Europe"
"354",1335371,"Male",13.64,0.4,13.24,237,"Europe"
"355",1335440,"Female",10,9.54,0.460000000000001,238,"Europe"
"356",1335441,"Male",2478.31,2294.61,183.7,0,"Europe"
"357",1335457,"Male",65,78,-13,100,"Europe"
"358",1335503,"Female",295.8,293.88,1.92000000000002,228,"Asia"
"359",1335548,"Male",9607.7,8834.42,773.280000000001,0,"Europe"
"360",1335572,"Male",9866.71,8119.53,1747.18,8,"Europe"
"361",1335576,"Male",23507.18,26218.09,-2710.91,1,"Europe"
"362",1335598,"Male",4,4,0,216,"Europe"
"363",1335622,"Male",22.51,19.68,2.83,11,"Europe"
"364",1335665,"Male",8.06,8.06,0,224,"Americas"
"365",1335708,"Male",36.53,37.33,-0.799999999999997,197,"Europe"
"366",1335721,"Male",220.69,166.66,54.03,234,"Europe"
"367",1335735,"Male",9223.77,8217.6,1006.17,0,"Europe"
"368",1335748,"Male",1603.81,1245.4,358.41,28,"Europe"
"369",1335765,"Male",9196.01,6534.19,2661.82,0,"Europe"
"370",1335859,"Male",162.61,201.13,-38.52,0,"Europe"
"371",1335861,"Male",75.06,33.99,41.07,7,"Asia"
"372",1335895,"Male",288.8,269.34,19.46,160,"Europe"
"373",1335941,"Male",32.65,27.43,5.22,206,"Europe"
"374",1335955,"Male",67.19,51.2,15.99,187,"Europe"
"375",1335978,"Male",13.44,13.44,0,235,"Europe"
"376",1335979,"Male",3867.89,3578.5,289.39,100,"Europe"
"377",1336001,"Male",0.02,0.02,0,173,"Asia"
"378",1336030,"Male",124.19,103.58,20.61,126,"Europe"
"379",1336108,"Male",194.7,170.3,24.4,212,"Asia"
"380",1336137,"Male",32.04,2.26,29.78,34,"Europe"
"381",1336138,"Male",498.73,459.8,38.93,87,"Europe"
"382",1336140,"Male",12,0,0,0,"Europe"
"383",1336180,"Male",511.96,444.79,67.17,174,"Europe"
"384",1336193,"Male",47.43,39.79,7.64,189,"Europe"
"385",1336213,"Male",1891.14,1301.39,589.75,0,"Europe"
"386",1336267,"Male",1347.06,1081.5,265.56,0,"Europe"
"387",1336284,"Male",26815.83,25573.78,1242.05,92,"Europe"
"388",1336286,"Female",2435.7,1442.09,993.61,31,"Europe"
"389",1336316,"Male",172.26,105.3,66.96,236,"Asia"
"390",1336330,"Male",2462.85,1884.44,578.41,45,"Europe"
"391",1336363,"Male",81.13,0.98,80.15,237,"Europe"
"392",1336409,"Male",1117.18,298.17,819.01,205,"Asia"
"393",1336448,"Male",140.94,109.89,31.05,177,"Europe"
"394",1336510,"Male",22883.3,22229.38,653.919999999998,14,"Europe"
"395",1336520,"Male",162.62,175.66,-13.04,91,"Europe"
"396",1336596,"Male",175.02,90.15,84.87,40,"Europe"
"397",1336662,"Male",6.15,0.01,6.14,225,"Europe"
"398",1336669,"Male",90.53,3.19,87.34,201,"Europe"
"399",1336694,"Male",422.31,235.59,186.72,15,"Europe"
"400",1336782,"Male",464.1,503.69,-39.59,8,"Europe"
"401",1336810,"Male",757.89,772.36,-14.47,29,"Europe"
"402",1336848,"Male",2.69,2.69,0,237,"Europe"
"403",1336926,"Male",743.9,616.1,127.8,6,"Europe"
"404",1336959,"Male",1777.25,1493.99,283.26,0,"Europe"
"405",1336981,"Male",1643.46,1706.26,-62.8,85,"Europe"
"406",1336997,"Male",90.14,62.26,27.88,6,"Europe"
"407",1337002,"Male",3,3,0,4,"Asia"
"408",1337015,"Male",5.65,5.65,0,4,"Asia"
"409",1337055,"Male",1015.41,903.67,111.74,0,"Europe"
"410",1337068,"Male",372.84,28.92,343.92,20,"Europe"
"411",1337169,"Male",339.81,256.88,82.93,233,"Europe"
"412",1337263,"Male",4694.53,4452.88,241.65,5,"Europe"
"413",1337346,"Male",137.7,57.76,79.94,0,"Europe"
"414",1337398,"Male",14772.56,10275.05,4497.51,21,"Europe"
"415",1337434,"Male",53.22,7.4,45.82,154,"Europe"
"416",1337550,"Male",298.18,239.47,58.71,10,"Europe"
"417",1337551,"Male",173.77,69.13,104.64,113,"Europe"
"418",1337564,"Male",1548.38,769.48,778.9,0,"Europe"
"419",1337619,"Male",80.64,0,0,0,"Europe"
"420",1337626,"Male",123.82,99.82,24,232,"Europe"
"421",1337629,"Male",200,200,0,234,"Europe"
"422",1337658,"Male",551.28,438.79,112.49,27,"Europe"
"423",1337686,"Female",2912.05,2051.27,860.78,0,"Asia"
"424",1337752,"Male",592.09,507.94,84.15,23,"Europe"
"425",1337759,"Male",48,48,0,94,"Europe"
"426",1337816,"Male",1066.73,131.48,935.25,216,"Europe"
"427",1337818,"Female",1994.06,1886.61,107.45,150,"Europe"
"428",1337825,"Male",51.42,17.23,34.19,231,"Europe"
"429",1337828,"Male",797.86,525.55,272.31,211,"Europe"
"430",1337896,"Male",160.2,118.24,41.96,9,"Europe"
"431",1337912,"Male",9722.67,8073.51,1649.16,47,"Europe"
"432",1337913,"Male",129.74,75.81,53.93,16,"Europe"
"433",1338063,"Male",7117.31,6636.49,480.820000000001,3,"Europe"
"434",1338136,"Male",27.93,20.57,7.36,72,"Europe"
"435",1338144,"Male",1685.71,1081.29,604.42,79,"Europe"
"436",1338164,"Male",10911.71,11998.92,-1087.21,192,"Europe"
"437",1338168,"Male",5604.8,5405.06,199.74,1,"Europe"
"438",1338201,"Male",132.38,122.83,9.55,229,"Europe"
"439",1338208,"Male",34.94,34.94,0,222,"Europe"
"440",1338260,"Male",2698.61,2433.37,265.24,5,"Europe"
"441",1338265,"Male",547.98,383.7,164.28,174,"Europe"
"442",1338293,"Male",13.44,13.44,0,237,"Europe"
"443",1338315,"Male",108,128.35,-20.35,7,"Europe"
"444",1338348,"Male",15.01,0.01,15,18,"Asia"
"445",1338362,"Male",944.01,932.87,11.14,25,"Europe"
"446",1338382,"Male",10.35,6.13,4.22,196,"Europe"
